Latitude,Longitude,Surface Temperature (kelvin),Datetime,Power,Confidence,Date,Surface Temperature (Celcius)
-37.2068,142.9226,322.8,2017-05-10T04:08:20,27.3,76,2017-05-10,49
-37.6659,143.186,314.2,2017-05-10T04:08:10,16.1,61,2017-05-10,41
-37.7506,142.7265,315.1,2017-05-10T04:08:10,18.9,63,2017-05-10,41
-37.6854,143.4543,349.2,2017-05-10T04:08:10,72.7,95,2017-05-10,76
-37.7637,143.4072,320.5,2017-05-10T04:08:10,23.6,73,2017-05-10,47
-37.959,143.5497,314,2017-05-10T04:08:10,17,60,2017-05-10,40
-37.3655,148.2821,333,2017-05-10T04:08:10,45.1,85,2017-05-10,59
-38.0189,143.6406,317.4,2017-05-10T04:08:10,21.3,68,2017-05-10,44
-38.0781,143.9374,327.2,2017-05-10T04:08:10,31.9,80,2017-05-10,54
-38.0881,143.9391,357.6,2017-05-10T04:08:10,91.2,99,2017-05-10,84
-38.0866,143.9534,351.4,2017-05-10T04:08:10,75.9,96,2017-05-10,78
-38.2391,142.82,344.6,2017-05-10T04:08:10,64.4,92,2017-05-10,71
-38.2481,142.8381,317.6,2017-05-10T04:08:10,25.4,68,2017-05-10,44
-37.8158,147.2077,326.7,2017-05-10T04:08:10,32.3,80,2017-05-10,53
-38.5123,146.4007,363,2017-05-10T04:08:10,110.5,100,2017-05-10,89
-38.5138,146.3889,323.1,2017-05-10T04:08:10,31.4,76,2017-05-10,49
-38.293,145.966,316.2,2017-05-10T04:08:10,23,65,2017-05-10,43
-38.2946,145.9538,321.2,2017-05-10T04:08:10,28.2,74,2017-05-10,48
-38.2838,145.9641,327,2017-05-10T04:08:10,34.5,80,2017-05-10,53
-37.8339,147.2118,386.3,2017-05-10T04:08:10,189.2,100,2017-05-10,113
-37.8265,147.1984,323,2017-05-10T04:08:10,27.7,76,2017-05-10,49
-36.9827,141.4064,314.7,2017-05-10T04:08:10,18.7,62,2017-05-10,41
-36.9647,142.1729,321.9,2017-05-10T04:08:10,24.9,74,2017-05-10,48
-36.7185,144.5427,328.4,2017-05-10T04:08:10,34.3,81,2017-05-10,55
-36.754,141.7932,315.8,2017-05-10T04:08:10,16.9,64,2017-05-10,42
-36.7212,144.5501,333.6,2017-05-10T04:08:10,41.2,86,2017-05-10,60
-36.9315,142.9519,326.5,2017-05-10T04:08:10,29.6,80,2017-05-10,53
-36.9054,143.9176,328.4,2017-05-10T04:08:10,32.6,81,2017-05-10,55
-36.7988,141.3436,319.2,2017-05-10T04:08:10,21.9,71,2017-05-10,46
-36.5886,142.8549,312.5,2017-05-10T04:08:10,12.4,55,2017-05-10,39
-36.9748,143.9369,312.7,2017-05-10T04:08:10,13.5,55,2017-05-10,39
-37.3456,141.1885,336.1,2017-05-10T04:08:10,49.1,87,2017-05-10,62
-36.8084,145.9198,317,2017-05-10T04:08:10,22.2,67,2017-05-10,43
-37.3405,141.1927,331.3,2017-05-10T04:08:10,40.9,84,2017-05-10,58
-37.2549,142.7719,312.1,2017-05-10T04:08:10,14.9,53,2017-05-10,38
-36.1672,145.8389,327.5,2017-05-10T04:08:10,28.8,81,2017-05-10,54
-36.1687,145.8275,317.6,2017-05-10T04:08:10,16.3,68,2017-05-10,44
-36.3355,144.5241,311.8,2017-05-10T04:08:10,10.5,51,2017-05-10,38
-36.3371,144.5115,322.9,2017-05-10T04:08:10,23.1,76,2017-05-10,49
-36.4944,141.8992,313.5,2017-05-10T04:08:10,15.8,58,2017-05-10,40
-37.1749,143.9573,318,2017-05-10T04:08:10,20.4,69,2017-05-10,44
-37.3025,143.4635,312.8,2017-05-10T04:08:10,16,52,2017-05-10,39
-37.3009,143.4777,312.6,2017-05-10T04:08:10,15.4,52,2017-05-10,39
-36.3438,141.5832,351.5,2017-05-10T04:08:10,72.5,96,2017-05-10,78
-35.9423,145.0943,325.7,2017-05-10T04:08:10,30.4,79,2017-05-10,52
-35.9438,145.0824,325.3,2017-05-10T04:08:10,29.8,78,2017-05-10,52
-37.2991,143.4681,324.4,2017-05-10T04:08:10,29.2,77,2017-05-10,51
-37.4373,142.7654,335.3,2017-05-10T04:08:10,44.4,87,2017-05-10,62
-36.2715,141.0081,334.6,2017-05-10T04:08:10,39.8,86,2017-05-10,61
-36.2341,141.3188,314.6,2017-05-10T04:08:10,13.3,57,2017-05-10,41
-37.4357,142.7813,347.6,2017-05-10T04:08:10,67.8,94,2017-05-10,74
-37.3233,143.8061,323,2017-05-10T04:08:10,25.5,76,2017-05-10,49
-36.2646,141.0021,328.7,2017-05-10T04:08:10,32,82,2017-05-10,55
-35.7421,142.5634,313.9,2017-05-10T04:08:10,12.3,60,2017-05-10,40
-37.4479,142.7671,335.8,2017-05-10T04:08:10,45.3,87,2017-05-10,62
-37.3333,143.8079,321.9,2017-05-10T04:08:10,24.5,75,2017-05-10,48
-37.4304,143.1275,320.5,2017-05-10T04:08:10,22.2,60,2017-05-10,47
-37.459,142.9198,312.3,2017-05-10T04:08:10,13.6,54,2017-05-10,39
-36.8158,142.8794,316.5,2017-05-10T04:08:10,15.9,66,2017-05-10,43
-37.4732,143.1877,321.2,2017-05-10T04:08:10,23.7,74,2017-05-10,48
-37.4716,143.2027,322.3,2017-05-10T04:08:10,25.2,75,2017-05-10,49
-37.5005,143.1305,326,2017-05-10T04:08:10,29.8,79,2017-05-10,52
-37.4988,143.1458,332.8,2017-05-10T04:08:10,40.7,85,2017-05-10,59
-37.5529,142.9882,326,2017-05-10T04:08:10,30.6,79,2017-05-10,52
-37.5553,143.0672,326.3,2017-05-10T04:08:10,29,78,2017-05-10,53
-37.5673,143.0535,317.9,2017-05-10T04:08:10,20.4,69,2017-05-10,44
-37.522,143.4742,319.6,2017-05-10T04:08:10,23.1,71,2017-05-10,46
-37.6158,142.6931,322.7,2017-05-10T04:08:10,26.8,76,2017-05-10,49
-37.597,143.0741,312.1,2017-05-10T04:08:10,14.4,52,2017-05-10,38
-37.5954,143.0895,326.9,2017-05-10T04:08:10,31.8,80,2017-05-10,53
-37.5867,143.6256,358.8,2017-05-10T04:08:10,96.1,99,2017-05-10,85
-37.527,143.4752,313,2017-05-09T12:56:40,25.2,81,2017-05-09,39
-36.2685,141.0912,314,2017-05-09T05:09:50,15.2,60,2017-05-09,40
-36.0195,141.6772,319.4,2017-05-09T05:03:40,21.5,71,2017-05-09,46
-36.6519,142.8362,313,2017-05-09T05:02:50,14.7,57,2017-05-09,39
-36.2635,141.1145,313.4,2017-05-09T05:02:50,14.6,58,2017-05-09,40
-36.3488,141.148,327.6,2017-05-09T05:02:50,30.6,81,2017-05-09,54
-36.6497,142.8306,311.9,2017-05-09T05:02:50,13.9,51,2017-05-09,38
-36.0841,141.1426,314,2017-05-09T05:02:50,15.5,60,2017-05-09,40
-36.2748,145.7718,313.6,2017-05-09T03:32:10,14,59,2017-05-09,40
-36.2727,145.8181,321.1,2017-05-09T03:27:10,22.5,74,2017-05-09,47
-36.2779,145.7794,320.4,2017-05-09T03:26:50,20.2,72,2017-05-09,47
-36.2761,145.8256,316.2,2017-05-09T03:26:50,15.4,53,2017-05-09,43
-38.3849,146.6745,312.6,2017-05-09T00:42:30,20.3,55,2017-05-09,39
-36.3182,141.6684,315.6,2017-05-08T04:26:50,16,64,2017-05-08,42
-36.2306,143.6408,345.5,2017-05-08T04:26:50,63.5,93,2017-05-08,72
-36.4001,143.1512,313.8,2017-05-08T04:24:40,17.6,59,2017-05-08,40
-36.4183,141.6816,335.7,2017-05-08T04:24:00,43,87,2017-05-08,62
-35.9225,143.5451,316.7,2017-05-08T04:21:40,18.8,66,2017-05-08,43
-36.3012,141.163,318.7,2017-05-08T04:21:10,18.3,70,2017-05-08,45
-36.3492,145.9333,321,2017-05-08T04:20:40,23.1,73,2017-05-08,47
-36.3864,141.3034,327.3,2017-05-08T04:20:40,31.1,80,2017-05-08,54
-36.4532,143.1564,330.1,2017-05-08T04:20:20,35.1,83,2017-05-08,56
-36.3493,145.8723,333.9,2017-05-08T04:20:10,41.9,86,2017-05-08,60
-36.4226,141.6752,318.2,2017-05-08T04:20:10,17.2,69,2017-05-08,45
-36.4168,141.6939,341.7,2017-05-08T04:20:10,53.8,91,2017-05-08,68
-36.2396,143.6427,326.2,2017-05-08T04:20:10,30.7,79,2017-05-08,53
-36.4547,143.145,321.2,2017-05-08T04:20:10,23.8,74,2017-05-08,48
-36.4196,141.6999,323.5,2017-05-08T04:20:10,24.5,76,2017-05-08,50
-36.1963,145.194,320.1,2017-05-08T04:20:10,24.5,72,2017-05-08,46
-36.0744,146.688,311.9,2017-05-08T04:20:10,13.2,51,2017-05-08,38
-36.2756,145.811,312.6,2017-05-08T04:20:10,12.6,50,2017-05-08,39
-36.2848,145.8133,375.1,2017-05-08T04:20:10,142.5,100,2017-05-08,101
-36.2829,145.825,388.4,2017-05-08T04:20:10,197.9,100,2017-05-08,115
-36.3511,145.9216,325.4,2017-05-08T04:20:10,29,79,2017-05-08,52
-37.5304,143.4714,323.7,2017-05-08T04:20:10,33.6,77,2017-05-08,50
-36.4211,141.6875,354.9,2017-05-08T04:20:10,82.3,97,2017-05-08,81
-38.4068,147.0682,318.1,2017-05-08T00:01:40,24.6,69,2017-05-08,44
-36.5134,142.4682,327.1,2017-05-07T03:44:00,34.3,70,2017-05-07,53
-36.5152,142.4765,331.2,2017-05-07T03:39:30,40.4,73,2017-05-07,58
-36.1214,143.7078,313.7,2017-05-07T00:55:00,18.2,59,2017-05-07,40
-36.2936,145.1053,320.4,2017-05-06T04:39:30,23.4,73,2017-05-06,47
-36.0914,145.0299,324.6,2017-05-06T04:39:00,26.3,78,2017-05-06,51
-36.7317,142.0162,315.4,2017-05-06T04:39:00,20,64,2017-05-06,42
-35.6138,143.8666,341.8,2017-05-06T04:39:00,54.7,91,2017-05-06,68
-36.5141,145.0292,314.8,2017-05-06T04:37:40,17.9,62,2017-05-06,41
-36.3011,141.5705,313.8,2017-05-06T04:34:10,17.2,59,2017-05-06,40
-36.0885,145.0359,349.8,2017-05-06T04:33:00,70.1,95,2017-05-06,76
-36.3193,145.9162,351.4,2017-05-06T04:32:50,77.1,96,2017-05-06,78
-36.0889,145.0443,332.7,2017-05-06T04:32:30,38,85,2017-05-06,59
-36.0652,146.0764,356,2017-05-06T04:32:20,84.2,98,2017-05-06,82
-36.2961,144.861,313.1,2017-05-06T04:32:20,14.2,57,2017-05-06,39
-36.0682,146.0602,363.7,2017-05-06T04:32:20,105.2,100,2017-05-06,90
-36.2861,144.8582,316.5,2017-05-06T04:32:20,18.2,66,2017-05-06,43
-36.6892,145.5397,322.6,2017-05-06T04:32:20,26.7,75,2017-05-06,49
-35.33,142.4127,330.6,2017-05-06T00:16:40,35.6,83,2017-05-06,57
-37.7889,143.1324,344.2,2017-05-06T00:13:50,60.9,92,2017-05-06,71
-37.7772,143.1222,318.5,2017-05-06T00:13:00,22.3,70,2017-05-06,45
-36.6139,143.501,350.7,2017-05-05T03:59:10,74.1,95,2017-05-05,77
-36.2558,143.6443,327.9,2017-05-05T03:57:00,30,81,2017-05-05,54
-37.547,142.9081,315.4,2017-05-05T03:56:40,20.3,51,2017-05-05,42
-36.4251,142.2216,313.4,2017-05-05T03:56:00,17.8,58,2017-05-05,40
-36.1147,147.4958,336.3,2017-05-05T03:53:20,51.9,87,2017-05-05,63
-36.4426,140.9954,331.1,2017-05-05T03:53:10,34.9,84,2017-05-05,57
-37.9509,143.9599,349.3,2017-05-05T03:53:10,74.3,95,2017-05-05,76
-37.5406,142.9301,319.7,2017-05-05T03:52:30,23.6,59,2017-05-05,46
-36.3086,141.135,329.1,2017-05-05T03:51:50,32.6,82,2017-05-05,55
-35.9839,143.6719,320.3,2017-05-05T03:50:40,19.6,57,2017-05-05,47
-36.2987,141.1294,325.9,2017-05-05T03:50:40,28.5,79,2017-05-05,52
-36.2542,143.6256,312,2017-05-05T03:50:20,12.4,52,2017-05-05,38
-36.7145,143.471,325.3,2017-05-05T03:50:20,28.6,78,2017-05-05,52
-36.2523,143.6509,321.7,2017-05-05T03:50:20,23.1,74,2017-05-05,48
-36.4528,141.0038,328.8,2017-05-05T03:50:20,33.1,82,2017-05-05,55
-36.7072,143.4655,320,2017-05-05T03:50:20,21.4,72,2017-05-05,46
-36.4425,141.1907,322.1,2017-05-05T03:50:20,24.6,75,2017-05-05,48
-36.3596,141.0646,312.1,2017-05-05T03:50:20,11.6,53,2017-05-05,38
-37.5576,143.5687,329.4,2017-05-05T03:50:20,39.1,82,2017-05-05,56
-36.6224,143.5092,353.4,2017-05-05T03:50:20,80.3,97,2017-05-05,80
-36.3452,145.8969,315.6,2017-05-05T03:50:20,22.1,64,2017-05-05,42
-36.686,143.8575,319.5,2017-05-05T03:50:20,22.2,71,2017-05-05,46
-36.3617,141.0269,319,2017-05-05T03:50:20,19.6,71,2017-05-05,45
-36.6118,143.5275,324,2017-05-05T03:50:20,27.8,77,2017-05-05,50
-37.785,143.092,314.7,2017-05-05T03:50:20,20.8,56,2017-05-05,41
-36.0786,144.229,324.5,2017-05-05T03:50:20,26.6,78,2017-05-05,51
-37.8254,143.3904,316.5,2017-05-05T03:50:20,24.2,62,2017-05-05,43
-36.1369,141.8122,322,2017-05-05T03:50:20,26,75,2017-05-05,48
-36.2966,141.1662,312.4,2017-05-05T03:50:20,12.9,54,2017-05-05,39
-38.0933,143.9824,352,2017-05-05T03:50:20,81.1,96,2017-05-05,78
-37.7068,141.3149,323.4,2017-05-05T01:07:10,34,76,2017-05-05,50
-36.663,142.8567,344.5,2017-05-04T04:53:10,58.4,92,2017-05-04,71
-36.6963,141.8645,325.5,2017-05-04T04:52:00,27.5,79,2017-05-04,52
-36.5489,143.1093,314,2017-05-04T04:51:50,14.6,60,2017-05-04,40
-36.8202,141.802,327.4,2017-05-04T04:51:40,32.3,80,2017-05-04,54
-36.6248,142.2042,319.6,2017-05-04T04:51:30,19.6,71,2017-05-04,46
-36.4195,141.2093,315.5,2017-05-04T04:51:20,13.9,60,2017-05-04,42
-36.7063,141.8673,313.8,2017-05-04T04:51:20,14.3,59,2017-05-04,40
-36.343,143.3324,326.8,2017-05-04T04:51:20,30,80,2017-05-04,53
-36.3256,141.095,320.3,2017-05-04T04:51:20,20.1,72,2017-05-04,47
-37.7714,142.8339,323.9,2017-05-04T04:51:20,28.1,77,2017-05-04,50
-37.6982,143.0549,347,2017-05-04T04:48:50,66.9,94,2017-05-04,73
-37.4621,143.0869,321.9,2017-05-04T04:48:40,25.5,75,2017-05-04,48
-36.3911,141.1262,320.4,2017-05-04T04:48:30,19.8,73,2017-05-04,47
-36.7187,143.805,349.2,2017-05-04T04:48:20,71,95,2017-05-04,76
-36.2185,141.5941,326.5,2017-05-04T04:48:10,29.1,80,2017-05-04,53
-37.5991,143.1517,335.6,2017-05-04T04:48:10,44.5,87,2017-05-04,62
-36.7742,145.1991,362.7,2017-05-04T04:48:10,105,100,2017-05-04,89
-36.943,141.863,313.9,2017-05-04T04:48:00,14.2,50,2017-05-04,40
-36.3484,141.4983,314.3,2017-05-04T04:48:00,13.3,61,2017-05-04,41
-37.7741,142.8188,323.7,2017-05-04T04:47:30,27.9,77,2017-05-04,50
-36.3164,141.1475,314.7,2017-05-04T04:47:20,14,62,2017-05-04,41
-36.4379,141.3392,336.2,2017-05-04T04:46:50,43.8,87,2017-05-04,63
-36.5177,144.5711,313.8,2017-05-04T04:46:30,14.9,52,2017-05-04,40
-37.7011,143.0393,327.9,2017-05-04T04:46:30,33.3,81,2017-05-04,54
-36.5642,142.5943,311.8,2017-05-04T04:46:20,12.1,51,2017-05-04,38
-36.5061,144.5675,341.8,2017-05-04T04:46:20,54.2,91,2017-05-04,68
-37.032,143.4464,317.9,2017-05-04T04:46:20,20.3,69,2017-05-04,44
-36.4361,141.1724,331.4,2017-05-04T04:46:20,33.7,84,2017-05-04,58
-38.4378,146.6124,328.9,2017-05-04T04:46:20,38.9,82,2017-05-04,55
-36.4035,140.9935,368.6,2017-05-04T04:46:20,119.4,100,2017-05-04,95
-36.3736,143.8447,320.1,2017-05-04T04:46:20,20.7,61,2017-05-04,46
-36.0963,145.6162,317.4,2017-05-04T04:46:20,18.4,68,2017-05-04,44
-36.5077,144.5817,320.7,2017-05-04T04:46:20,22.6,73,2017-05-04,47
-36.4309,141.1436,327.2,2017-05-04T04:46:00,29.5,80,2017-05-04,54
-36.2239,144.6922,328.7,2017-05-04T04:45:40,33,82,2017-05-04,55
-37.5915,143.1328,327.9,2017-05-04T04:45:40,33,81,2017-05-04,54
-37.6953,143.0704,313.6,2017-05-04T04:45:40,16.2,59,2017-05-04,40
-36.4315,141.1987,323.1,2017-05-04T04:45:40,22.4,76,2017-05-04,49
-36.4286,141.1567,357.7,2017-05-04T04:45:30,88.5,99,2017-05-04,84
-36.4402,141.3259,334.9,2017-05-04T04:45:30,41.7,87,2017-05-04,61
-36.8059,142.9103,311.6,2017-05-04T04:45:20,12,50,2017-05-04,38
-36.3635,142.2809,341.8,2017-05-04T04:45:10,54.3,91,2017-05-04,68
-36.664,142.8802,360.8,2017-05-04T04:45:10,96.3,100,2017-05-04,87
-37.956,143.5461,324,2017-05-04T04:45:00,29.5,77,2017-05-04,50
-36.6564,142.8615,342.6,2017-05-04T04:45:00,54.8,91,2017-05-04,69
-36.0959,145.6233,311.8,2017-05-04T04:45:00,11.5,50,2017-05-04,38
-36.5607,144.1913,326.9,2017-05-04T04:45:00,31.3,80,2017-05-04,53
-37.5811,143.1297,319.7,2017-05-04T04:45:00,22.6,72,2017-05-04,46
-38.4398,146.6093,328.1,2017-05-04T04:44:50,37.6,81,2017-05-04,54
-36.4057,140.9806,392.2,2017-05-04T04:44:50,214.4,100,2017-05-04,119
-36.3815,143.8529,318.6,2017-05-04T04:44:50,18.8,58,2017-05-04,45
-36.9455,141.849,324.2,2017-05-04T04:44:50,27.1,77,2017-05-04,51
-36.4384,141.7444,328.4,2017-05-04T04:44:50,32.9,81,2017-05-04,55
-36.3711,145.8311,313.6,2017-05-04T04:44:40,14.4,59,2017-05-04,40
-36.3268,142.3643,312.1,2017-05-04T04:44:40,12.9,53,2017-05-04,38
-36.767,142.6811,312.7,2017-05-04T04:44:40,12.9,55,2017-05-04,39
-36.2257,144.2904,320.1,2017-05-04T04:44:40,21.9,72,2017-05-04,46
-36.0169,141.6868,327,2017-05-04T04:44:40,30.2,80,2017-05-04,53
-36.3489,141.4916,312.5,2017-05-04T04:44:40,11.8,55,2017-05-04,39
-36.3661,145.8545,330.1,2017-05-04T04:44:40,35.2,83,2017-05-04,56
-36.8452,142.2483,315.7,2017-05-04T04:44:40,16.7,64,2017-05-04,42
-36.2933,141.6923,331.3,2017-05-04T04:44:40,35.8,84,2017-05-04,58
-36.6657,143.1675,345.4,2017-05-04T04:44:40,61.5,93,2017-05-04,72
-36.0144,141.7008,311.8,2017-05-04T04:44:40,12,51,2017-05-04,38
-36.2957,141.6783,324,2017-05-04T04:44:40,25.1,77,2017-05-04,50
-36.4438,145.8052,319.7,2017-05-04T04:44:40,22.7,71,2017-05-04,46
-36.6669,142.8645,383.8,2017-05-04T04:44:40,176.1,100,2017-05-04,110
-36.0133,141.8094,314.4,2017-05-04T04:44:40,14.2,61,2017-05-04,41
-36.7544,141.5341,314.1,2017-05-04T04:44:40,16.1,60,2017-05-04,40
-36.2417,143.6232,321.7,2017-05-04T04:44:40,21.9,74,2017-05-04,48
-36.448,145.7893,320.2,2017-05-04T04:44:40,23.4,72,2017-05-04,47
-36.6535,142.8771,321.2,2017-05-04T04:44:40,21.9,74,2017-05-04,48
-36.2218,141.3385,312.8,2017-05-04T04:44:40,13.4,56,2017-05-04,39
-36.2833,141.6896,317.7,2017-05-04T04:44:40,17.5,68,2017-05-04,44
-36.7338,144.5479,316.6,2017-05-04T04:44:40,20.6,66,2017-05-04,43
-36.2209,141.5804,317.1,2017-05-04T04:44:40,17.4,67,2017-05-04,43
-36.8742,142.7177,357.5,2017-05-04T04:44:40,89.5,98,2017-05-04,84
-36.3257,141.0896,325.2,2017-05-04T04:44:40,27.1,78,2017-05-04,52
-36.6601,142.8724,381.5,2017-05-04T04:44:40,167.5,100,2017-05-04,108
-36.8714,142.733,324,2017-05-04T04:44:40,26,77,2017-05-04,50
-36.7751,145.1696,341.6,2017-05-04T04:44:40,55.6,91,2017-05-04,68
-36.3168,141.1422,316.4,2017-05-04T04:44:40,16.7,66,2017-05-04,43
-36.2394,143.628,320.7,2017-05-04T04:44:40,22,73,2017-05-04,47
-36.3278,141.082,312.3,2017-05-04T04:44:40,11.8,54,2017-05-04,39
-36.3961,140.9781,342.2,2017-05-04T04:44:40,53.6,91,2017-05-04,69
-36.3939,140.991,316.4,2017-05-04T04:44:40,15.4,66,2017-05-04,43
-36.7708,145.1908,371.9,2017-05-04T04:44:40,133.7,100,2017-05-04,98
-38.4025,146.6501,322.9,2017-05-04T04:44:40,29.9,76,2017-05-04,49
-36.6173,142.1868,330,2017-05-04T04:44:40,32.9,83,2017-05-04,56
-37.8701,142.8066,324.7,2017-05-04T04:44:40,29.4,78,2017-05-04,51
-37.758,143.179,356,2017-05-04T04:44:40,87.4,98,2017-05-04,82
-37.7609,143.1633,347.4,2017-05-04T04:44:40,67.2,94,2017-05-04,74
-36.5116,144.562,339.2,2017-05-04T04:44:40,50.2,89,2017-05-04,66
-36.4338,141.1856,385.4,2017-05-04T04:44:40,181.9,100,2017-05-04,112
-36.803,142.9261,344.1,2017-05-04T04:44:40,59.1,92,2017-05-04,70
-37.7505,143.1601,324.8,2017-05-04T04:44:40,29.8,78,2017-05-04,51
-36.5493,144.1879,336.1,2017-05-04T04:44:40,45.4,87,2017-05-04,62
-36.6146,142.2013,324.3,2017-05-04T04:44:40,25.2,77,2017-05-04,51
-36.4399,141.0914,313.6,2017-05-04T04:44:40,13.1,59,2017-05-04,40
-36.4143,143.272,338.5,2017-05-04T04:44:40,48.6,89,2017-05-04,65
-37.0434,142.001,314.8,2017-05-04T04:44:40,16.2,54,2017-05-04,41
-36.049,143.175,315.8,2017-05-04T04:44:40,16.3,65,2017-05-04,42
-36.0399,143.6437,313.9,2017-05-04T04:44:40,14.2,60,2017-05-04,40
-36.7153,143.8226,360,2017-05-04T04:44:40,97.4,99,2017-05-04,86
-36.4207,141.6093,317.1,2017-05-04T04:44:40,16.2,67,2017-05-04,43
-36.3295,142.3494,331.3,2017-05-04T04:44:40,36.6,84,2017-05-04,58
-36.8791,142.7261,367,2017-05-04T04:44:40,115.2,100,2017-05-04,93
-36.7786,145.178,378.9,2017-05-04T04:44:40,159.5,100,2017-05-04,105
-36.7038,141.8813,318.9,2017-05-04T04:44:40,19.9,70,2017-05-04,45
-36.7309,142.3633,361.3,2017-05-04T04:44:40,99.3,100,2017-05-04,88
-36.882,142.7108,343.9,2017-05-04T04:44:40,57.8,92,2017-05-04,70
-36.3739,141.108,324.8,2017-05-04T04:44:40,25.2,78,2017-05-04,51
-37.6403,142.8696,321.6,2017-05-04T04:44:40,25.9,74,2017-05-04,48
-36.055,144.605,312.4,2017-05-04T04:44:40,14.8,54,2017-05-04,39
-37.6456,142.6646,312.3,2017-05-04T04:44:40,15.4,53,2017-05-04,39
-37.5334,143.0587,314.5,2017-05-04T04:44:40,16.3,57,2017-05-04,41
-36.3462,143.3157,320.5,2017-05-04T04:44:40,22,73,2017-05-04,47
-37.5135,142.7238,345.7,2017-05-04T04:44:40,63.9,93,2017-05-04,72
-36.2121,144.6885,347.6,2017-05-04T04:44:40,66.9,94,2017-05-04,74
-36.8237,141.4881,331.5,2017-05-04T04:44:40,39.3,84,2017-05-04,58
-36.8261,141.4747,311.9,2017-05-04T04:44:40,14.9,52,2017-05-04,38
-36.334,144.0309,314.9,2017-05-04T04:44:40,15.4,62,2017-05-04,41
-36.228,144.6721,312.8,2017-05-04T04:44:40,13.7,56,2017-05-04,39
-36.2206,144.6856,353.2,2017-05-04T04:44:40,79.3,97,2017-05-04,80
-36.7904,141.7938,321.2,2017-05-04T04:44:40,24.1,74,2017-05-04,48
-36.788,141.8077,334.5,2017-05-04T04:44:40,43.3,86,2017-05-04,61
-37.3466,143.123,316.7,2017-05-04T04:44:40,21.6,66,2017-05-04,43
-38.4395,146.6166,323.7,2017-05-04T00:30:50,33.3,77,2017-05-04,50
-38.0132,146.5269,347.1,2017-05-04T00:28:30,72.6,88,2017-05-04,73
-37.6143,142.958,322.9,2017-05-04T00:25:30,28.6,76,2017-05-04,49
-38.0148,146.5413,344.7,2017-05-04T00:25:30,67.4,87,2017-05-04,71
-37.8412,147.2536,360.6,2017-05-04T00:25:10,101.8,100,2017-05-04,87
-37.8429,147.2691,351.5,2017-05-04T00:25:00,79.2,96,2017-05-04,78
-37.7177,143.2919,314.2,2017-05-04T00:24:50,19,61,2017-05-04,41
-38.0233,146.5253,376.4,2017-05-04T00:24:50,156.1,94,2017-05-04,103
-36.5454,144.7402,370,2017-05-03T04:12:40,128.1,100,2017-05-03,96
-36.5039,142.8384,321.7,2017-05-03T04:09:50,21.9,74,2017-05-03,48
-36.3557,145.5993,326.1,2017-05-03T04:09:40,29.8,79,2017-05-03,52
-36.6088,145.2514,388.8,2017-05-03T04:09:40,202.2,100,2017-05-03,115
-36.7593,142.895,343.1,2017-05-03T04:09:20,55.1,92,2017-05-03,69
-36.3441,141.5806,314.7,2017-05-03T04:08:50,14.5,62,2017-05-03,41
-36.3753,146.6914,313.2,2017-05-03T04:08:20,18.3,57,2017-05-03,40
-36.3051,143.1445,312.4,2017-05-03T04:08:20,13.3,54,2017-05-03,39
-36.3851,141.8256,328.9,2017-05-03T04:08:10,32,82,2017-05-03,55
-36.7597,142.9068,322,2017-05-03T04:08:10,22.2,73,2017-05-03,48
-35.4603,143.5411,334.1,2017-05-03T04:06:40,41.1,86,2017-05-03,60
-36.7483,142.9052,327.8,2017-05-03T04:05:40,29.5,76,2017-05-03,54
-36.0574,141.5856,331,2017-05-03T04:05:20,34.5,84,2017-05-03,57
-36.1247,145.1437,319.5,2017-05-03T04:05:20,22.6,71,2017-05-03,46
-36.3435,141.5513,340.8,2017-05-03T04:05:20,51,90,2017-05-03,67
-36.6595,143.8887,320.1,2017-05-03T04:05:10,22.5,72,2017-05-03,46
-36.0555,141.6071,377.8,2017-05-03T04:05:10,152.3,100,2017-05-03,104
-37.5583,142.9318,319.5,2017-05-03T04:03:50,22.3,71,2017-05-03,46
-36.4952,143.971,383.2,2017-05-03T04:03:50,176.2,100,2017-05-03,110
-36.1021,145.7792,321.1,2017-05-03T04:03:20,21.5,74,2017-05-03,47
-36.6942,143.8021,345.2,2017-05-03T04:03:10,62,93,2017-05-03,72
-36.1961,141.6376,311.9,2017-05-03T04:03:00,11.8,52,2017-05-03,38
-36.3584,145.9225,315.5,2017-05-03T04:03:00,17.5,64,2017-05-03,42
-36.3459,141.5586,364.4,2017-05-03T04:03:00,107.6,100,2017-05-03,91
-36.6072,145.2651,333.8,2017-05-03T04:03:00,41.8,86,2017-05-03,60
-36.3526,146.3686,320.2,2017-05-03T04:02:50,24.5,72,2017-05-03,47
-36.1603,141.2905,313.9,2017-05-03T04:02:40,14.5,59,2017-05-03,40
-36.1267,147.6711,317.3,2017-05-03T04:02:40,25.5,68,2017-05-03,44
-36.4046,141.1534,346.4,2017-05-03T04:02:40,61.9,93,2017-05-03,73
-36.6612,143.8726,323.4,2017-05-03T04:02:40,26.6,76,2017-05-03,50
-36.3891,141.0253,317.7,2017-05-03T04:02:30,17.4,68,2017-05-03,44
-36.8763,142.7266,317.3,2017-05-03T04:02:20,19.1,68,2017-05-03,44
-35.4619,143.5251,313.4,2017-05-03T04:02:20,14.1,58,2017-05-03,40
-36.0594,141.5907,352.7,2017-05-03T04:02:20,76,96,2017-05-03,79
